Al,Zn,Mg,Cu,Si,Fe,Mn,Cr,Ti,Other,Time,Temperature,Rainfall,pH,Cl,Corrosion_Rate
91.63774639628143,-1.302571340202562,0.23899528496443523,2.2637414546594212,0.1834385565752045,0.3280208935606798,0.2642093217470934,0.24386993844117855,0.12001082157842834,0.22649669381019627,5.367231417898523,33.75336104338221,1135.5018129048553,6.233688791424658,-0.10034150118136426,0.0
84.72352131548371,6.447799332250167,1.925572503423591,0.323683596175967,0.4012363053961414,0.6601656122265902,0.46484730583535294,0.1553917760060882,0.08904075991542572,0.12725462948633184,5.162818478207493,-1.110222429755046,613.9682874539754,7.128013153255875,0.00040627601318136974,0.0
94.49957018435879,8.606616858187671,3.7427032523904185,5.373916456745715,0.2314836884111671,0.45552348333650106,0.07558027710999896,-0.018534678402583896,0.09768231792125771,0.14017279408640435,5.463711783071924,39.43424479302881,2012.4875864988837,5.066362533240187,-0.0397539659945377,4.2630383366210065
90.72151145572676,-0.450819111955985,3.2125415772439085,1.8818051786531527,0.1271242292087375,0.2100886254183887,0.4273511413827079,0.14225667468565945,0.2355487092874362,0.12419667021456379,2.5541285911152194,28.52433854720929,445.0228786462919,5.534948442561751,0.11995128420311521,2.3321139753277733
91.66509890309814,3.767854014667534,2.286288726217593,4.364995534195427,0.42621101882901147,0.277564411008119,0.110124505066235,0.1270630217327249,0.18354341570620722,0.14770925597932108,3.706513045652583,14.0714650698481,-84.4595638929843,4.673313179699318,0.20340187314705901,4.10355368562283
94.1901106572017,-0.618977637917737,0.3515921367792665,2.6901770879155045,0.5010564710997686,0.4146732290277075,0.21941421151248003,0.08317737525080357,0.1996817459772018,0.18765574815196628,7.401737040057821,26.48619875006834,1277.5613101877293,6.282412307808156,0.02339790451463935,0.0
93.58760398202465,-3.34747837332726,0.31971957916136295,0.777666615608209,1.065718366125891,0.6057271017924248,0.0723617995462428,0.250578817657539,0.11581620729357878,0.17745943700761563,3.796021597985236,16.34422380659755,-150.315116706234,7.125411099758009,-0.06947468946691479,0.0
90.31180731007883,4.2304317522173704,2.7753705470404855,0.43841036546097834,0.09781521878809724,0.47865546414013205,0.11987226567134943,0.1863005393058732,0.08959195855471586,0.152637746082154,0.5645367123777567,3.6390292828421273,2016.2642324400733,5.138991138914016,0.009061457182590577,2.3963208964698746
96.19541655835707,6.775456317404446,2.5280595582736547,2.3595887083079448,0.7075395933141363,0.4403288218783974,0.7175431910889809,0.25343869359152854,0.13443642412538334,0.15197603866799064,-1.0596602746736736,10.736482084077098,1094.8129475998805,5.006891571313429,0.13891833741046905,3.303370995432342
91.06773362997806,5.6931850003598745,2.555215199475842,0.5724984601515888,0.2837012516044158,0.4782994024139557,0.2212987446681559,0.014679831657187559,0.16813286863211524,0.032666396836940115,2.084924355177798,2.9899603074160073,1312.8877492160495,5.642169410519264,-0.003988011553337466,1.913085919970366
90.17988587734885,7.9201667494838865,2.575026331065432,3.0837517338677367,0.6368439369263219,0.5839018670227812,0.16112455202648462,0.23407454229015298,-0.01014783042693286,0.10820929587748704,0.5524104313243337,8.508203266523338,292.1759293681605,7.600409035628893,0.1250643463554319,0.3689123333004185
90.8969284313468,7.813130142832643,2.318996911520203,3.2713175063683035,0.4743175731673168,0.3996785920892752,0.21638103291549993,0.09413797042994695,0.07473382190968517,0.06619050559884214,3.86906747917787,1.135501799750232,252.67609411575302,5.2621225924912745,0.05338398101878163,0.7560219498153319
91.09139586554357,5.728483466941492,0.6590419904147602,1.9364543482074426,0.28040515465608007,0.03995842196083321,0.7046058938631167,0.08086587124307199,0.06798156856650658,0.12745739240166554,3.1348453642840908,-0.7344521943663409,1087.9607952793726,6.176953060339022,0.1729490628641096,1.0428365694499977
91.49889914820746,7.615707784718413,1.5913583876815705,2.131941425256231,0.500834904696387,1.0210496062064214,0.1405280264010976,0.1726157497502007,-0.0004151235785499058,0.17380476185594096,2.8140254175428936,31.59489447058752,1043.1293359867777,6.963975594633853,-0.0002419114237627168,0.4489986836733697
89.16935125543527,5.635461462061968,-0.8342299552622547,3.9954222551479495,0.6100673343046941,0.7414509920726354,0.3859490439170143,0.021238071735906056,0.09269113697190327,0.1608058733271117,2.383923044989958,9.254887370739015,1649.103359258462,5.697494264605836,0.04798616113540476,2.403520619519579
92.6553020760177,0.2122093441699553,1.9094044798008465,1.0398160376095578,0.14353913934962978,0.25792756999791094,0.3376180361220397,0.22216287161820827,0.13585313797104,0.12879359057035367,1.4802370525838153,22.85392385469961,605.6208582493965,6.666709337462949,0.013439718551711805,0.16806886275901078
89.84568826282216,5.790659163200191,3.844915966443632,3.7630137389204195,0.7015550996592992,0.7551752903351857,0.24011283897116661,0.010849719015358222,0.18584034550003403,0.12888218671352356,2.5271675513134073,-4.62545156504796,2229.023287928768,5.577187157915176,0.009801921120509802,1.8607525222233856
93.56002252638213,8.839749901451725,3.8227269652356597,0.5843374222863653,0.29308863390051043,0.37282431117991444,0.37035361251233173,0.1722043423790942,0.1134712170781012,0.13309811103052552,1.1187961449352495,13.541343182727731,1047.736557870252,5.251411935157405,-0.11730461875252479,0.0
89.72242098496268,7.446757897585977,1.2324346453691897,4.271611913551158,-0.12662916469781532,0.25184322559281674,0.23000915606371036,0.06811504089841144,0.08368621677401859,0.020510784690900105,3.5551748099781677,2.759818091316939,1666.8524651272678,4.213561581688666,0.05816131108599052,5.008581173244626
94.97147942502723,-0.013281465791974867,1.0495514157475587,4.468892086207441,0.6779229908679887,0.40549644080265634,-0.16938172050477096,0.03752799012948613,0.1594889321344735,0.18252374664638904,1.7311870965658325,-3.6495614136774073,1291.5463963618604,6.362891005445289,0.10202853395329495,0.031154751947898768
92.48451912689004,5.471471849730205,3.7433593280583572,5.740483261828247,-0.09802500057894659,0.036200414650753854,-0.021346148674828147,0.23921480640877685,-0.055244064457841066,0.13730894623007833,3.96466813557449,22.446068363409605,918.6322241039712,5.342155100544297,0.11458262736133928,4.821536282843799
94.2125090957644,2.346253178331976,3.307726451345566,1.6443634990507987,0.5971212059431145,0.7937592953608184,0.32265277557038885,0.2847412513324407,0.1324718958204888,0.20605249584953356,1.879319730356281,4.912245419053658,150.91567668491302,4.689423200184032,-0.17091316181313082,0.0
89.32456884152892,6.0228021401868865,1.007790389677487,2.639627861939551,0.05237511597285627,0.5583860337952438,-0.169779323233067,0.30463377118259255,0.18289146408587578,0.07220484356745024,4.281439864998596,15.721606894679217,2333.8124602477246,5.964155444983627,-0.10479420854678992,2.452382170936296
90.84333051830566,-4.0563376599823915,0.3771428552705258,1.603630511565465,0.3169675693488812,0.26763870365211795,0.4490315839867816,0.2176159021743755,0.18075379344317272,0.1121985075545309,3.2987244345948388,23.236066888060922,-272.34851946331787,7.839094493898598,0.10289565241852897,0.0
92.0489143391913,-0.4925675794650024,1.0534552759911233,3.4707772428115113,1.0427892250181918,0.45984977593739673,0.44305467467844634,-0.055688220864703195,0.09708495630126071,0.16236896852877672,6.788509297940553,16.477993998133634,1063.763746500484,5.645555503608714,-0.02528324414881452,0.0
98.59187503527735,8.195555296580608,3.4182974999731703,3.770425977949902,0.2638818927048929,0.4946652929754168,0.37015570570908496,0.14304142878938517,0.11543618715240452,0.10198594249554432,0.07657263557001626,23.505067060831617,1141.1502242519864,6.075064378727874,0.15622422588550097,3.2753453416519873
90.93092395886293,2.0910929518572985,0.3415336019276354,5.012937722337529,-0.21392547747004004,0.19094844587030865,0.29535802598851324,0.17719321650893644,0.08696180999446335,0.17306669146748815,0.8408855869559355,-17.118453412677287,399.93860313065056,4.579823630083592,0.12507061009405537,1.019006558770908
93.81637251555756,1.130781086528228,1.8633154028426784,0.42191583475612693,0.24133067541000483,0.3519383776677904,0.12591897623786438,0.15709946601043653,0.02868812832888895,0.042084567352004026,2.8125266049309414,11.11246775767383,445.2509869349934,4.816645222034066,0.13961044398406294,2.456354863531966
89.19778249014178,7.445213122854765,1.934756877887816,0.4077047003304666,0.6169999436393844,0.3237691743424777,0.581931664772732,0.2826881872219338,-0.04353237668088504,0.09309235017738271,2.470510270880602,16.411251612753034,2401.6741113596263,7.106925873479237,0.10406506822429473,3.8622000922946733
90.21611411444256,-1.4833212643522846,2.1623967303043194,0.8845325945263015,0.5089422235519245,0.18455826928955005,0.20344352000476748,0.033097898695859995,0.15724368059466898,0.1145249465459887,3.913608300684779,12.644084517071146,1152.7332003677434,5.856651836862327,0.12355487124000067,2.2529922693006132
91.37136346161623,3.26580890383926,3.582224603286321,4.092065831891202,0.5814325068570508,0.4388695158924245,0.993055500539224,0.05040343936787205,0.050559645052669924,0.017125855372947696,-2.9902758306884882,-1.33678648685434,-531.4422253954981,5.180297811631491,0.1020079198922201,0.4573915116989282
83.67749009249019,7.303307231806299,2.4706043717070485,1.075545428485692,0.3766658585184068,0.3580398842860166,0.6426779501879547,0.22231654414008434,-0.023848338528495674,0.08389833140457742,2.148778039777177,15.574723899668955,515.9651533700313,6.148239468986456,0.055900994682613406,1.7676388079562702
90.26687906951624,4.716381652653824,2.1130515404657464,4.682222153926166,0.28304963112515463,0.44350889032651913,0.36029884444888605,0.28288293069181303,0.19093744423128428,0.18429253124574005,5.861963113426364,-9.930344579131635,1092.2385154695771,7.606135710450018,0.17887748209356727,0.0
92.91027840705078,9.728519174113247,2.3692158084759716,1.9061398465210022,0.4726208551016954,0.44548602591657205,0.04975191298516296,0.06984316201307124,0.11062134379366614,0.12122409714523541,2.7667997715636448,17.104936339104192,1025.8595784566057,5.5459696122382,0.09006031200275144,3.925683930911935
89.92405928658326,5.7741529645509475,0.5149935890171724,3.515489254772544,-0.223772110695945,0.3248687208330009,0.21963943722040288,0.020369519382775383,0.06843698274115526,0.09227531677348069,4.17087749878492,7.486536515623285,1874.1892762206626,4.633698238798775,-0.09968219622948252,1.2031539061678895
88.10639631847313,5.544553803323232,1.9800727455745373,0.5812054654921424,0.5912838328950278,0.46812910936261565,1.0041127513652008,0.2859461174124849,0.12872820993501777,0.10260408347020514,4.245564837477769,9.431169687265045,144.11458392664179,5.373410323108547,0.06695125011437605,0.0
85.37418114872489,4.333695661108413,1.9090011238247195,2.431613296388594,0.5206255789082151,0.7252603283031511,0.41216037646605463,0.31307711102478086,0.13624733694467242,0.11769559842353124,6.904152886272058,16.593420535712312,2272.041273493468,6.244582864371956,0.03877268752714544,3.492282533956419
92.42170188500432,1.0099613180629765,2.3883521790657434,-1.8175551965271326,0.1147447684125189,0.5508564030641327,0.30865577192495647,0.021349745078190666,-0.028991163597661837,0.07307969212238813,3.098834200621633,16.073106457341844,1177.679964486657,4.290567349358532,0.23098568063966074,5.93737453953963
95.33480584935745,2.7257755104676455,0.04260939619486104,1.4384151682895037,0.610982004334518,0.46177901811572,0.47298903995865393,0.311412047823112,0.06498816547492178,0.08468486736388324,2.3106436306224762,10.238836783188379,1371.5870057984037,5.537956861680441,-0.10597311174719928,0.0
91.88817472397957,1.2457399760480203,-1.858342709773528,3.1607716847556455,0.32839331216065026,0.21927046285412774,0.2675226893686812,0.13419221379057897,0.10792305347848126,0.08464940331930212,-1.451105685599635,21.25680343154741,2458.24166442756,5.799841290065607,0.1698364906639842,7.89395332263729
92.81014996060473,7.5906243701074985,0.8191996863540094,1.1200511107089812,0.9885845835726057,0.17456676958818076,0.2080109098375072,0.15368372899525073,0.018087519171672256,0.10713993370690802,6.151851364065466,24.04863983111636,1872.6654292202102,6.024250742878996,0.08033867446328784,2.730515999511278
93.64884539494103,6.449998940018775,3.3545726629591552,2.3912496015636964,0.5187099262952574,0.2784001963440821,0.40665462232872995,0.14520740573905766,0.1221079538134414,0.10020897393861888,4.030512354832658,0.02662701562980807,-29.61049786829176,6.802800778430044,0.09179208139442792,0.0
87.0150819557998,5.042216738889271,3.1044310188793025,1.6048692799320625,0.785462970722314,0.41980986947715804,0.24819740401592622,0.1357795153817366,0.060999657856693534,0.11236671365183845,6.237986648186287,13.771656049627673,-656.757648434638,5.359267349452334,0.12095129042252961,0.0
90.02350453161033,-0.20998688254963138,-0.12455091433472676,2.562868946321782,0.5024815423920096,-0.1041871204126571,0.3260529381769119,0.2521994399433774,0.03585365255813398,0.1188100299214833,3.816309084358269,6.241400318176686,1551.3494978764297,5.629094309220549,0.2562912642228615,5.198078858397385
97.2154486739002,0.9371981698436409,3.2616989118416084,4.948262656441774,0.36489184401500163,0.2992310958387562,0.44454722611573716,0.16348341022925972,-0.03620523324459145,0.1340628350301299,2.1511928491703296,11.097769343812468,1133.1181903005217,7.60832732312427,0.1983680816188387,1.2527336998679064
92.46883136306307,0.9080219697323852,1.742451891354987,2.0881505672129044,0.6362640835483502,0.4305223197992716,0.41790109297379563,0.04756136939178912,0.20149164759228236,0.08009415458934308,3.4118925545127414,13.52792579091648,2058.6514270761977,8.009779280627502,0.0986450353573359,1.591372919296628
92.58377396387274,5.208023414312197,2.189241926206653,4.064182973057526,0.4480669889226244,0.3776351142917975,0.3475044113134862,0.06398834126102294,0.0635247363519544,0.06501200543560606,1.2475309526009957,20.83025802231454,1225.0089373172304,5.231018841302184,-0.03365045014753739,1.8318451119684622
93.91493960053603,4.152412259859217,-0.07785502607550843,1.4030014683055865,0.5060349507851924,0.49747005246796305,0.14910087706050154,-0.010784831887970317,0.1292038379264775,0.13258276537082522,3.7937573724291425,18.00084295158471,953.3364147594059,6.355734238708806,0.09594989304276805,0.059558087936839366
93.68785210056403,5.19452240584751,2.2560500095520633,3.6154399678702758,-0.1368896796676186,0.3190700468522729,-0.044958625648032824,0.23055116683829996,0.16458133702958128,0.09108338740943317,2.6759427721588755,12.443643881395237,1978.238933436501,4.944041461802835,0.11457134827637916,4.42574746706045
85.43911529343328,6.849415058244549,3.8574680480331844,4.686504703820838,0.4488558010447353,0.43052671620692184,0.2795303794418276,0.2769942214523568,0.07530976649795283,0.21386721471219639,2.7292434148623097,17.64061160907581,-525.2053077609844,6.752688673330819,0.06325646598632201,0.0
89.08656641802655,5.944100662712124,2.10280602657387,0.6537841270000504,0.7327452171585316,0.1370516371017585,0.38375809102784164,0.18413776350016792,0.122866859733876,0.1307663532181278,2.7876221759039272,-1.9730947207514458,-366.71415929311,7.090639997114996,0.030942134568763498,0.0
93.2334501158809,0.9726505546190634,3.9550056106212317,1.3949522620691759,0.3533223207364358,0.15913227749066913,0.5587622743202296,0.05643863693651509,0.11986307599887766,0.13354382674036186,1.702549172943315,11.696028932280926,475.1194990384936,6.500340949675669,0.07282262708710821,0.0
97.20809798571453,5.61124321203898,4.681567593596206,2.0174116703756084,0.773978298243207,0.5739315416143806,0.3124749176833596,0.21275452121346836,0.1357790005421693,0.10875916174024566,1.7163988581122318,0.2981877540296267,1214.4288952667453,5.025153062324017,-0.07267114061827748,0.0
94.21932419988921,-0.31403540991563705,0.2860746501068734,3.1391878030794187,0.5808518200394941,0.8580642256008155,0.6515101370701988,-0.035804087008210375,0.12143127750863425,0.12146385467403104,4.144933842124496,20.009308608696884,1067.0239458977646,6.880902852336584,0.0717024666779846,0.0
88.89834481445241,9.813866246052129,2.0385907974181565,2.4328484914228867,0.5459572563734094,0.4423510959133574,0.17061701699914203,-0.013532170526607115,0.1604665141731417,0.1374801990665991,4.890560203884906,19.464663663844966,124.33833550255713,4.921520930935903,0.04200183142319682,1.9843885475936338
94.14975752055452,0.6789552732039983,3.2260311843094067,2.5258584267240565,0.10861135577360465,0.2194912924325517,0.40251827315739686,0.06040274431336061,0.007219632561295958,0.123411731593249,3.7943161308430042,27.20348410503363,1228.03153028866,4.866101977190673,-0.10622002406703832,0.7281189123826408
86.70121869729961,3.0350869008849486,2.75665749106581,2.9914090438532064,0.7089773868811196,0.29036928954083585,0.6539236389089991,0.2887008734953482,0.04482459457402317,0.06178768068898605,3.3022248924549915,17.94449749152654,2397.0210676170045,6.56651692499369,0.2664430806842716,6.176772669700814
83.11472129844988,10.525210410637726,1.9800081994720464,1.0545127661666278,0.530012842682727,0.3371514376771126,0.10013277240978252,0.23045316389419296,0.12285226810497149,0.09020160173228138,4.841536976693369,20.037907227557874,2914.706871749483,6.8802208074788584,0.13228178249573497,7.23047064447832
93.79714801047825,2.3936908572104034,1.3132915693904068,4.561458786806759,-0.20473951223053538,0.1448012113100679,0.5274793376027436,0.15186777909769586,0.17006473683243356,0.03148767638233624,-1.7450621652627296,14.309964740427725,428.83806601311574,7.112274196463673,0.0914320628237954,0.9930250682839754
92.12453237459397,1.8919494376525914,3.3526645614034427,0.40259213472715927,0.5366089622828334,0.5009148170195734,-0.20046126358258176,0.03148933209868611,0.14913905849651726,0.1941727153220087,2.918578252371635,11.510435698307814,1627.8489092567675,4.423024779627206,-0.09294516317112733,1.8314711235960686
92.55021724634291,4.640870267233179,4.259899871414866,3.2593901714892164,0.19243554043102384,0.4628988446904925,0.11089250171907244,0.0044561226575948465,0.19293400936985278,0.0982400146627609,5.600856110854558,38.225246260431625,-266.97497478216314,6.058215189060168,-0.06663200785642565,0.0
93.80952931020212,4.246376873009935,0.3847591314616643,0.44060503067762546,0.7477648368311393,0.49209609526247,0.3207814640924895,0.1560000685253013,0.07650958453623233,0.15060208500211653,-0.0480164286042255,31.968312685141946,374.99267137684444,7.403755072616096,0.029741896163712003,0.7131544961072289
92.76624441648077,5.762670676952563,1.5610569337668105,2.1267875353116104,0.45014895047646775,0.5182960460391957,-0.10220487911612552,0.16885085524886045,0.04165354738373341,0.16346760863424512,1.2045049046254956,11.288676195873673,688.7652104794438,4.248286380154267,0.11158786124493328,3.362032635661598
90.97623852829757,-1.2744182911804267,0.626321525521012,3.298100247468687,0.5255071798623019,0.5844030804739216,0.5302069718669398,-0.08458449538992201,0.08549488279849196,0.1552357925105145,-1.1433568320986267,21.3970595770804,-330.4641784964226,8.472455109862537,0.05182943755367861,0.0
96.0256536649719,1.6768534374504243,1.5641353571018008,-1.5105819091758546,0.2991285516750073,0.4011240477406219,0.16953410613474013,0.11538147674915093,0.053570264621006496,0.06555790840612793,2.0202979336561495,9.405519570754333,836.661971656493,6.145898697409936,0.03769126694473809,0.0
89.41957701131308,1.1595626139070028,1.1514396123670767,5.521088178865885,0.13793755291680457,0.6946322952829325,0.20335583194969298,0.07292771727264533,0.08454707053560777,0.16536960813495777,4.121288678981594,17.32400234479357,1162.076765086441,6.299488336567247,-0.00465223760902881,1.1579336955890458
86.22565405302437,5.776316899723382,2.141960511063553,1.1384860447880876,0.7945668789408517,0.00763903110260733,-0.05378550004483995,0.10828564304705691,0.09160150515873045,0.08725711236274977,2.5918754763770657,24.937079506807812,63.655606892501964,4.915377035131678,0.07057895624001967,4.839532292843584
93.37746618387318,2.8963525714533693,3.4423462192914336,2.8750869552065845,0.035541928857003524,0.5015198145712487,0.08902902604318016,0.10436147425642575,0.07087098713193149,0.05206317302884372,3.601898818732126,33.41929222372143,-130.42591078447276,4.8070736366229605,0.01770597769882483,3.2889504798968656
